Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stage8,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Slew8,Ileak,MaxI,EndTime
233,1,20,742,1,1,1,1,8,1000,2.8653e-11,0.19855360000000002,0.0014,0.017546199999999998,0.6311018,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.710e-02,2.370e-09
1,1,692,263,1,1,40,1,8,1000,2.8653e-11,0.0014,0.0014,0.5886118,0.2240476,0.0014,0.0014,0.0345422,0.0014,2.61e-05,1.985e-02,2.334e-09
153,1,836,1,1,1,6,1,8,1000,2.8653e-11,0.1305696,0.0014,0.7109829999999999,0.0014,0.0014,0.0014,0.0056489999999999995,0.0014,2.61e-05,1.709e-02,2.408e-09
1,1,1,675,1,1,16,304,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5741652,0.0014,0.0014,0.014147,0.2588894,2.61e-05,1.972e-02,2.409e-09
1,52,920,23,1,1,1,1,8,1000,2.8653e-11,0.0014,0.044739799999999996,0.7823661999999999,0.020095599999999998,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.699e-02,2.503e-09
904,1,1,1,26,1,65,1,8,1000,2.8653e-11,0.7687694,0.0014,0.0014,0.0014,0.022645,0.0014,0.0557872,0.0014,2.61e-05,1.777e-02,2.427e-09
1,1,19,1,659,1,317,1,8,1000,2.8653e-11,0.0014,0.0014,0.0166964,0.0014,0.5605684,0.0014,0.26993680000000003,0.0014,2.61e-05,1.977e-02,2.433e-09
112,42,1,841,1,1,1,1,8,1000,2.8653e-11,0.0957278,0.0362418,0.0014,0.715232,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.686e-02,2.433e-09
629,1,1,364,1,2,1,1,8,1000,2.8653e-11,0.5350744,0.0014,0.0014,0.30987739999999997,0.0014,0.0022498,0.0014,0.0014,2.61e-05,1.981e-02,2.283e-09
1,1,34,626,335,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.029443399999999998,0.532525,0.28523319999999996,0.0014,0.0014,0.0014,2.61e-05,1.993e-02,2.358e-09
173,1,1,1,1,1,811,11,8,1000,2.8653e-11,0.14756560000000002,0.0014,0.0014,0.0014,0.0014,0.0014,0.689738,0.009898,2.61e-05,1.659e-02,2.512e-09
64,1,5,1,1,1,1,926,8,1000,2.8653e-11,0.0549374,0.0014,0.0047992,0.0014,0.0014,0.0014,0.0014,0.7874650000000001,2.61e-05,1.658e-02,2.677e-09
1,1,1,604,36,1,1,355,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5138294,0.031142999999999997,0.0014,0.0014,0.3022292,2.61e-05,1.970e-02,2.388e-09
1,1,1,1,28,1,143,824,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0243446,0.0014,0.1220716,0.7007854,2.61e-05,1.696e-02,2.604e-09
1,1,4,1,211,1,1,780,8,1000,2.8653e-11,0.0014,0.0014,0.0039494,0.0014,0.17985800000000002,0.0014,0.0014,0.6633941999999999,2.61e-05,1.704e-02,2.552e-09
1,1,1,442,29,524,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.3761618,0.0251944,0.4458454,0.0014,0.0014,2.61e-05,1.903e-02,2.372e-09
1,37,1,476,1,1,482,1,8,1000,2.8653e-11,0.0014,0.0319928,0.0014,0.40505499999999994,0.0014,0.0014,0.4101538,0.0014,2.61e-05,1.910e-02,2.376e-09
1,38,1,1,525,1,432,1,8,1000,2.8653e-11,0.0014,0.0328426,0.0014,0.0014,0.4466952,0.0014,0.3676638,0.0014,2.61e-05,1.949e-02,2.379e-09
1,600,1,1,1,5,390,1,8,1000,2.8653e-11,0.0014,0.5104302,0.0014,0.0014,0.0014,0.0047992,0.3319722,0.0014,2.61e-05,1.931e-02,2.339e-09
1,43,1,814,1,1,138,1,8,1000,2.8653e-11,0.0014,0.0370916,0.0014,0.6922874,0.0014,0.0014,0.11782260000000001,0.0014,2.61e-05,1.826e-02,2.459e-09
1,1,1,781,4,1,1,210,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.6642440000000001,0.0039494,0.0014,0.0014,0.17900820000000003,2.61e-05,1.909e-02,2.460e-09
1,1,452,1,1,8,535,1,8,1000,2.8653e-11,0.0014,0.0014,0.3846598,0.0014,0.0014,0.007348599999999999,0.4551932,0.0014,2.61e-05,1.854e-02,2.375e-09
13,521,461,1,1,1,1,1,8,1000,2.8653e-11,0.0115976,0.443296,0.392308,0.0014,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.986e-02,2.279e-09
1,2,254,1,1,1,739,1,8,1000,2.8653e-11,0.0014,0.0022498,0.21639940000000002,0.0014,0.0014,0.0014,0.6285523999999999,0.0014,2.61e-05,1.710e-02,2.454e-09
161,1,1,35,1,799,1,1,8,1000,2.8653e-11,0.137368,0.0014,0.0014,0.0302932,0.0014,0.6795404,0.0014,0.0014,2.61e-05,1.656e-02,2.470e-09
281,32,1,1,1,682,1,1,8,1000,2.8653e-11,0.239344,0.027743800000000002,0.0014,0.0014,0.0014,0.5801138,0.0014,0.0014,2.61e-05,1.696e-02,2.365e-09
1,494,1,40,1,461,1,1,8,1000,2.8653e-11,0.0014,0.4203514,0.0014,0.0345422,0.0014,0.392308,0.0014,0.0014,2.61e-05,1.909e-02,2.314e-09
1,1,1,952,26,17,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.8095598,0.022645,0.014996800000000001,0.0014,0.0014,2.61e-05,1.697e-02,2.576e-09
1,1,818,1,1,24,153,1,8,1000,2.8653e-11,0.0014,0.0014,0.6956866,0.0014,0.0014,0.0209454,0.1305696,0.0014,2.61e-05,1.869e-02,2.442e-09
40,1,67,1,888,1,1,1,8,1000,2.8653e-11,0.0345422,0.0014,0.0574868,0.0014,0.7551726,0.0014,0.0014,0.0014,2.61e-05,1.679e-02,2.534e-09
1,11,1,675,309,1,1,1,8,1000,2.8653e-11,0.0014,0.009898,0.0014,0.5741652,0.2631384,0.0014,0.0014,0.0014,2.61e-05,1.975e-02,2.389e-09
233,1,1,1,5,757,1,1,8,1000,2.8653e-11,0.19855360000000002,0.0014,0.0014,0.0014,0.0047992,0.6438488,0.0014,0.0014,2.61e-05,1.670e-02,2.436e-09
1,1,1,33,461,1,1,501,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0285936,0.392308,0.0014,0.0014,0.42629999999999996,2.61e-05,1.902e-02,2.422e-09
154,1,1,1,43,1,1,798,8,1000,2.8653e-11,0.1314194,0.0014,0.0014,0.0014,0.0370916,0.0014,0.0014,0.6786906,2.61e-05,1.636e-02,2.527e-09
2,1,1,1,1,1,682,311,8,1000,2.8653e-11,0.0022498,0.0014,0.0014,0.0014,0.0014,0.0014,0.5801138,0.26483799999999996,2.61e-05,1.973e-02,2.512e-09
1,1,631,1,20,1,1,344,8,1000,2.8653e-11,0.0014,0.0014,0.536774,0.0014,0.017546199999999998,0.0014,0.0014,0.2928814,2.61e-05,1.951e-02,2.380e-09
1,1,405,1,1,589,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.3447192,0.0014,0.0014,0.5010823999999999,0.0014,0.0014,2.61e-05,1.835e-02,2.378e-09
1,769,1,23,1,203,1,1,8,1000,2.8653e-11,0.0014,0.6540463999999999,0.0014,0.020095599999999998,0.0014,0.1730596,0.0014,0.0014,2.61e-05,1.923e-02,2.364e-09
13,1,1,1,1,518,1,464,8,1000,2.8653e-11,0.0115976,0.0014,0.0014,0.0014,0.0014,0.4407466,0.0014,0.39485739999999997,2.61e-05,1.946e-02,2.438e-09
1,158,1,1,1,804,33,1,8,1000,2.8653e-11,0.0014,0.1348186,0.0014,0.0014,0.0014,0.6837894,0.0285936,0.0014,2.61e-05,1.702e-02,2.489e-09
454,8,533,1,1,1,1,1,8,1000,2.8653e-11,0.3863594,0.007348599999999999,0.45349359999999994,0.0014,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.919e-02,2.267e-09
14,1,152,1,1,1,829,1,8,1000,2.8653e-11,0.0124474,0.0014,0.1297198,0.0014,0.0014,0.0014,0.7050344000000001,0.0014,2.61e-05,1.673e-02,2.526e-09
197,784,1,14,1,1,1,1,8,1000,2.8653e-11,0.16796080000000002,0.6667934,0.0014,0.0124474,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.750e-02,2.337e-09
282,22,1,1,1,691,1,1,8,1000,2.8653e-11,0.2401938,0.0192458,0.0014,0.0014,0.0014,0.587762,0.0014,0.0014,2.61e-05,1.701e-02,2.373e-09
1,33,927,1,1,1,1,35,8,1000,2.8653e-11,0.0014,0.0285936,0.7883148,0.0014,0.0014,0.0014,0.0014,0.0302932,2.61e-05,1.700e-02,2.510e-09
1,28,1,1,632,1,335,1,8,1000,2.8653e-11,0.0014,0.0243446,0.0014,0.0014,0.5376238,0.0014,0.28523319999999996,0.0014,2.61e-05,1.980e-02,2.403e-09
1,1,233,758,1,1,1,4,8,1000,2.8653e-11,0.0014,0.0014,0.19855360000000002,0.6446986,0.0014,0.0014,0.0014,0.0039494,2.61e-05,1.746e-02,2.408e-09
349,43,1,1,603,1,1,1,8,1000,2.8653e-11,0.29713039999999996,0.0370916,0.0014,0.0014,0.5129796,0.0014,0.0014,0.0014,2.61e-05,1.773e-02,2.303e-09
1,1,1,657,1,33,1,305,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5588687999999999,0.0014,0.0285936,0.0014,0.2597392,2.61e-05,1.976e-02,2.398e-09
1,1,1,13,1,1,486,496,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0115976,0.0014,0.0014,0.413553,0.422051,2.61e-05,1.956e-02,2.474e-09
287,10,1,1,698,1,1,1,8,1000,2.8653e-11,0.24444280000000002,0.0090482,0.0014,0.0014,0.5937106,0.0014,0.0014,0.0014,2.61e-05,1.712e-02,2.360e-09
1,1,1,385,20,590,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.3277232,0.017546199999999998,0.5019321999999999,0.0014,0.0014,2.61e-05,1.863e-02,2.377e-09
342,1,1,632,1,21,1,1,8,1000,2.8653e-11,0.29118179999999994,0.0014,0.0014,0.5376238,0.0014,0.018396,0.0014,0.0014,2.61e-05,1.819e-02,2.311e-09
401,36,1,1,1,1,1,558,8,1000,2.8653e-11,0.34132,0.031142999999999997,0.0014,0.0014,0.0014,0.0014,0.0014,0.47473859999999996,2.61e-05,1.730e-02,2.343e-09
1,1,1,1,23,605,1,367,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.020095599999999998,0.5146791999999999,0.0014,0.31242679999999995,2.61e-05,1.989e-02,2.454e-09
896,6,1,1,93,1,1,1,8,1000,2.8653e-11,0.7619710000000001,0.0056489999999999995,0.0014,0.0014,0.07958160000000002,0.0014,0.0014,0.0014,2.61e-05,1.780e-02,2.418e-09
1,1,1,939,28,1,1,28,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.7985124,0.0243446,0.0014,0.0014,0.0243446,2.61e-05,1.726e-02,2.551e-09
1,523,1,1,1,32,1,440,8,1000,2.8653e-11,0.0014,0.4449956,0.0014,0.0014,0.0014,0.027743800000000002,0.0014,0.3744622,2.61e-05,1.865e-02,2.352e-09
1,1,38,1,1,222,735,1,8,1000,2.8653e-11,0.0014,0.0014,0.0328426,0.0014,0.0014,0.1892058,0.6251532,0.0014,2.61e-05,1.732e-02,2.497e-09
1,521,1,1,29,1,445,1,8,1000,2.8653e-11,0.0014,0.443296,0.0014,0.0014,0.0251944,0.0014,0.37871119999999997,0.0014,2.61e-05,1.888e-02,2.335e-09
1,624,1,1,1,33,338,1,8,1000,2.8653e-11,0.0014,0.5308254,0.0014,0.0014,0.0014,0.0285936,0.2877826,0.0014,2.61e-05,1.960e-02,2.331e-09
36,1,1,1,478,1,481,1,8,1000,2.8653e-11,0.031142999999999997,0.0014,0.0014,0.0014,0.40675459999999997,0.0014,0.409304,0.0014,2.61e-05,1.933e-02,2.397e-09
1,1,7,1,288,1,1,700,8,1000,2.8653e-11,0.0014,0.0014,0.006498799999999999,0.0014,0.2452926,0.0014,0.0014,0.5954102,2.61e-05,1.752e-02,2.495e-09
1,1,512,1,1,465,18,1,8,1000,2.8653e-11,0.0014,0.0014,0.4356478,0.0014,0.0014,0.3957072,0.015846600000000002,0.0014,2.61e-05,1.941e-02,2.341e-09
1,1,1,175,16,1,804,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.1492652,0.014147,0.0014,0.6837894,0.0014,2.61e-05,1.682e-02,2.534e-09
1,453,1,1,517,25,1,1,8,1000,2.8653e-11,0.0014,0.3855096,0.0014,0.0014,0.4398968,0.021795199999999997,0.0014,0.0014,2.61e-05,1.915e-02,2.313e-09
1,904,1,1,1,1,62,29,8,1000,2.8653e-11,0.0014,0.7687694,0.0014,0.0014,0.0014,0.0014,0.0532378,0.0251944,2.61e-05,1.775e-02,2.457e-09
720,1,263,1,1,1,1,12,8,1000,2.8653e-11,0.6124062,0.0014,0.2240476,0.0014,0.0014,0.0014,0.0014,0.0107478,2.61e-05,1.961e-02,2.303e-09
1,1,1,1,883,41,71,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.7509236,0.035392,0.060885999999999996,0.0014,2.61e-05,1.763e-02,2.548e-09
1,12,1,570,1,413,1,1,8,1000,2.8653e-11,0.0014,0.0107478,0.0014,0.4849362,0.0014,0.3515176,0.0014,0.0014,2.61e-05,1.983e-02,2.380e-09
1,1,1,650,1,319,26,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.5529202000000001,0.0014,0.2716364,0.022645,0.0014,2.61e-05,1.999e-02,2.385e-09
2,1,1,716,1,1,1,277,8,1000,2.8653e-11,0.0022498,0.0014,0.0014,0.609007,0.0014,0.0014,0.0014,0.2359448,2.61e-05,1.954e-02,2.432e-09
20,1,1,1,1,37,938,1,8,1000,2.8653e-11,0.017546199999999998,0.0014,0.0014,0.0014,0.0014,0.0319928,0.7976626,0.0014,2.61e-05,1.677e-02,2.669e-09
25,1,1,1,628,342,1,1,8,1000,2.8653e-11,0.021795199999999997,0.0014,0.0014,0.0014,0.5342246,0.29118179999999994,0.0014,0.0014,2.61e-05,1.988e-02,2.407e-09
1,126,1,37,1,1,1,832,8,1000,2.8653e-11,0.0014,0.107625,0.0014,0.0319928,0.0014,0.0014,0.0014,0.7075838,2.61e-05,1.650e-02,2.549e-09
1,1,291,9,695,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.247842,0.0081984,0.5911612,0.0014,0.0014,0.0014,2.61e-05,1.774e-02,2.379e-09
663,22,1,310,1,1,1,1,8,1000,2.8653e-11,0.5639676,0.0192458,0.0014,0.26398819999999995,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.984e-02,2.288e-09
1,1,1,222,16,757,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.1892058,0.014147,0.6438488,0.0014,0.0014,2.61e-05,1.719e-02,2.469e-09
22,1,1,940,33,1,1,1,8,1000,2.8653e-11,0.0192458,0.0014,0.0014,0.7993622,0.0285936,0.0014,0.0014,0.0014,2.61e-05,1.701e-02,2.561e-09
1,684,1,1,2,1,309,1,8,1000,2.8653e-11,0.0014,0.5818134,0.0014,0.0014,0.0022498,0.0014,0.2631384,0.0014,2.61e-05,1.946e-02,2.364e-09
1,1,1,9,827,159,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0081984,0.7033348,0.13566840000000002,0.0014,0.0014,2.61e-05,1.824e-02,2.500e-09
290,1,693,1,1,1,1,12,8,1000,2.8653e-11,0.2469922,0.0014,0.5894616,0.0014,0.0014,0.0014,0.0014,0.0107478,2.61e-05,1.787e-02,2.316e-09
1,722,1,1,1,5,1,268,8,1000,2.8653e-11,0.0014,0.6141057999999999,0.0014,0.0014,0.0014,0.0047992,0.0014,0.22829660000000002,2.61e-05,1.935e-02,2.368e-09
1,1,1,499,459,37,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.4246004,0.39060839999999997,0.0319928,0.0014,0.0014,2.61e-05,1.999e-02,2.333e-09
1,1,1,282,709,1,1,4,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.2401938,0.6030584,0.0014,0.0014,0.0039494,2.61e-05,1.788e-02,2.407e-09
133,4,1,1,1,858,1,1,8,1000,2.8653e-11,0.1135736,0.0039494,0.0014,0.0014,0.0014,0.7296786,0.0014,0.0014,2.61e-05,1.648e-02,2.526e-09
331,630,1,1,34,1,1,1,8,1000,2.8653e-11,0.28183400000000003,0.5359242,0.0014,0.0014,0.029443399999999998,0.0014,0.0014,0.0014,2.61e-05,1.880e-02,2.251e-09
1,30,1,1,1,595,1,370,8,1000,2.8653e-11,0.0014,0.0260442,0.0014,0.0014,0.0014,0.5061812,0.0014,0.31497619999999993,2.61e-05,1.982e-02,2.441e-09
1,878,1,19,1,1,98,1,8,1000,2.8653e-11,0.0014,0.7466746,0.0014,0.0166964,0.0014,0.0014,0.0838306,0.0014,2.61e-05,1.802e-02,2.443e-09
1,1,1,557,1,40,398,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.4738888,0.0014,0.0345422,0.33877060000000003,0.0014,2.61e-05,1.973e-02,2.371e-09
29,1,38,1,928,1,1,1,8,1000,2.8653e-11,0.0251944,0.0014,0.0328426,0.0014,0.7891646,0.0014,0.0014,0.0014,2.61e-05,1.678e-02,2.580e-09
771,1,195,1,1,1,1,29,8,1000,2.8653e-11,0.6557459999999999,0.0014,0.1662612,0.0014,0.0014,0.0014,0.0014,0.0251944,2.61e-05,1.916e-02,2.327e-09
29,1,1,1,1,1,482,484,8,1000,2.8653e-11,0.0251944,0.0014,0.0014,0.0014,0.0014,0.0014,0.4101538,0.4118534,2.61e-05,1.944e-02,2.450e-09
1,632,1,1,358,1,5,1,8,1000,2.8653e-11,0.0014,0.5376238,0.0014,0.0014,0.3047786,0.0014,0.0047992,0.0014,2.61e-05,1.981e-02,2.328e-09
37,96,1,1,862,1,1,1,8,1000,2.8653e-11,0.0319928,0.082131,0.0014,0.0014,0.7330778,0.0014,0.0014,0.0014,2.61e-05,1.671e-02,2.506e-09
1,1,1,1,163,1,43,789,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.1390676,0.0014,0.0370916,0.6710423999999999,2.61e-05,1.685e-02,2.559e-09
1,332,639,1,1,1,24,1,8,1000,2.8653e-11,0.0014,0.2826838,0.5435724000000001,0.0014,0.0014,0.0014,0.0209454,0.0014,2.61e-05,1.866e-02,2.299e-09
806,1,170,1,1,19,1,1,8,1000,2.8653e-11,0.685489,0.0014,0.1450162,0.0014,0.0014,0.0166964,0.0014,0.0014,2.61e-05,1.867e-02,2.347e-09
1,38,1,1,1,264,693,1,8,1000,2.8653e-11,0.0014,0.0328426,0.0014,0.0014,0.0014,0.2248974,0.5894616,0.0014,2.61e-05,1.775e-02,2.456e-09
1,1,1,1,486,1,12,497,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.413553,0.0014,0.0107478,0.4229008,2.61e-05,1.917e-02,2.435e-09
1,41,1,191,1,1,1,763,8,1000,2.8653e-11,0.0014,0.035392,0.0014,0.162862,0.0014,0.0014,0.0014,0.6489476,2.61e-05,1.677e-02,2.511e-09
1,311,1,1,1,642,42,1,8,1000,2.8653e-11,0.0014,0.26483799999999996,0.0014,0.0014,0.0014,0.5461218,0.0362418,0.0014,2.61e-05,1.796e-02,2.374e-09
1,115,1,1,16,1,864,1,8,1000,2.8653e-11,0.0014,0.09827720000000001,0.0014,0.0014,0.014147,0.0014,0.7347773999999999,0.0014,2.61e-05,1.649e-02,2.574e-09
500,1,1,38,1,1,1,457,8,1000,2.8653e-11,0.4254502,0.0014,0.0014,0.0328426,0.0014,0.0014,0.0014,0.3889088,2.61e-05,1.813e-02,2.308e-09
1,1,490,489,16,1,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.4169522,0.4161024,0.014147,0.0014,0.0014,0.0014,2.61e-05,1.975e-02,2.315e-09
1,1,177,1,810,8,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.1509648,0.0014,0.6888882,0.007348599999999999,0.0014,0.0014,2.61e-05,1.717e-02,2.459e-09
321,1,1,1,654,20,1,1,8,1000,2.8653e-11,0.27333599999999997,0.0014,0.0014,0.0014,0.5563194,0.017546199999999998,0.0014,0.0014,2.61e-05,1.767e-02,2.333e-09
1,1,145,1,11,1,839,1,8,1000,2.8653e-11,0.0014,0.0014,0.12377120000000001,0.0014,0.009898,0.0014,0.7135324,0.0014,2.61e-05,1.673e-02,2.557e-09
166,1,1,1,816,13,1,1,8,1000,2.8653e-11,0.14161700000000002,0.0014,0.0014,0.0014,0.693987,0.0115976,0.0014,0.0014,2.61e-05,1.686e-02,2.456e-09
1,1,1,1,1,329,43,623,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0014,0.28013439999999995,0.0370916,0.5299756,2.61e-05,1.817e-02,2.467e-09
1,102,1,862,1,1,1,31,8,1000,2.8653e-11,0.0014,0.08722980000000001,0.0014,0.7330778,0.0014,0.0014,0.0014,0.026893999999999998,2.61e-05,1.718e-02,2.482e-09
1,1,889,40,1,1,1,66,8,1000,2.8653e-11,0.0014,0.0014,0.7560224,0.0345422,0.0014,0.0014,0.0014,0.056637,2.61e-05,1.779e-02,2.471e-09
425,7,1,1,1,563,1,1,8,1000,2.8653e-11,0.3617152,0.006498799999999999,0.0014,0.0014,0.0014,0.4789876,0.0014,0.0014,2.61e-05,1.794e-02,2.329e-09
1,392,17,1,586,1,1,1,8,1000,2.8653e-11,0.0014,0.33367179999999996,0.014996800000000001,0.0014,0.49853299999999995,0.0014,0.0014,0.0014,2.61e-05,1.830e-02,2.331e-09
1,1,1,1,13,778,1,204,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.0115976,0.6616945999999999,0.0014,0.17390940000000002,2.61e-05,1.886e-02,2.516e-09
1,1,1,494,478,1,23,1,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.4203514,0.40675459999999997,0.0014,0.020095599999999998,0.0014,2.61e-05,1.992e-02,2.357e-09
213,770,1,12,1,1,1,1,8,1000,2.8653e-11,0.1815576,0.6548962,0.0014,0.0107478,0.0014,0.0014,0.0014,0.0014,2.61e-05,1.758e-02,2.324e-09
1,666,17,1,1,1,312,1,8,1000,2.8653e-11,0.0014,0.5665169999999999,0.014996800000000001,0.0014,0.0014,0.0014,0.2656878,0.0014,2.61e-05,1.954e-02,2.351e-09
645,325,1,1,1,1,1,25,8,1000,2.8653e-11,0.5486712,0.27673519999999996,0.0014,0.0014,0.0014,0.0014,0.0014,0.021795199999999997,2.61e-05,2.015e-02,2.264e-09
1,1,619,1,1,27,349,1,8,1000,2.8653e-11,0.0014,0.0014,0.5265764,0.0014,0.0014,0.0234948,0.29713039999999996,0.0014,2.61e-05,1.968e-02,2.366e-09
69,34,1,1,1,1,1,892,8,1000,2.8653e-11,0.0591864,0.029443399999999998,0.0014,0.0014,0.0014,0.0014,0.0014,0.7585717999999999,2.61e-05,1.645e-02,2.634e-09
39,1,1,1,1,821,135,1,8,1000,2.8653e-11,0.0336924,0.0014,0.0014,0.0014,0.0014,0.698236,0.1152732,0.0014,2.61e-05,1.793e-02,2.525e-09
6,1,744,1,1,245,1,1,8,1000,2.8653e-11,0.0056489999999999995,0.0014,0.6328014,0.0014,0.0014,0.20875120000000003,0.0014,0.0014,2.61e-05,1.935e-02,2.396e-09
42,1,647,1,306,1,1,1,8,1000,2.8653e-11,0.0362418,0.0014,0.5503708,0.0014,0.260589,0.0014,0.0014,0.0014,2.61e-05,1.975e-02,2.339e-09
1,1,132,4,1,1,859,1,8,1000,2.8653e-11,0.0014,0.0014,0.11272380000000001,0.0039494,0.0014,0.0014,0.7305284000000001,0.0014,2.61e-05,1.672e-02,2.576e-09
1,1,8,977,1,1,1,10,8,1000,2.8653e-11,0.0014,0.0014,0.007348599999999999,0.8308048,0.0014,0.0014,0.0014,0.0090482,2.61e-05,1.691e-02,2.596e-09
1,795,1,22,1,1,178,1,8,1000,2.8653e-11,0.0014,0.6761412,0.0014,0.0192458,0.0014,0.0014,0.15181460000000002,0.0014,2.61e-05,1.898e-02,2.395e-09
30,1,84,1,881,1,1,1,8,1000,2.8653e-11,0.0260442,0.0014,0.07193340000000001,0.0014,0.749224,0.0014,0.0014,0.0014,2.61e-05,1.679e-02,2.532e-09
1,510,1,1,17,1,468,1,8,1000,2.8653e-11,0.0014,0.4339482,0.0014,0.0014,0.014996800000000001,0.0014,0.3982566,0.0014,2.61e-05,1.879e-02,2.346e-09
205,1,1,1,756,1,1,34,8,1000,2.8653e-11,0.1747592,0.0014,0.0014,0.0014,0.642999,0.0014,0.0014,0.029443399999999998,2.61e-05,1.729e-02,2.402e-09
493,1,487,1,1,15,1,1,8,1000,2.8653e-11,0.41950160000000003,0.0014,0.41440279999999996,0.0014,0.0014,0.0132972,0.0014,0.0014,2.61e-05,1.963e-02,2.258e-09
1,29,1,567,1,1,399,1,8,1000,2.8653e-11,0.0014,0.0251944,0.0014,0.4823868,0.0014,0.0014,0.3396204,0.0014,2.61e-05,1.955e-02,2.383e-09
1,1,435,1,527,33,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.37021319999999996,0.0014,0.4483948,0.0285936,0.0014,0.0014,2.61e-05,1.941e-02,2.327e-09
1,1,816,1,1,18,1,161,8,1000,2.8653e-11,0.0014,0.0014,0.693987,0.0014,0.0014,0.015846600000000002,0.0014,0.137368,2.61e-05,1.878e-02,2.447e-09
1,864,1,1,1,96,1,35,8,1000,2.8653e-11,0.0014,0.7347773999999999,0.0014,0.0014,0.0014,0.082131,0.0014,0.0302932,2.61e-05,1.819e-02,2.434e-09
2,1,1,1,451,1,1,542,8,1000,2.8653e-11,0.0022498,0.0014,0.0014,0.0014,0.38381,0.0014,0.0014,0.4611418,2.61e-05,1.884e-02,2.427e-09
770,21,1,1,1,1,204,1,8,1000,2.8653e-11,0.6548962,0.018396,0.0014,0.0014,0.0014,0.0014,0.17390940000000002,0.0014,2.61e-05,1.918e-02,2.353e-09
1,24,1,1,1,191,1,780,8,1000,2.8653e-11,0.0014,0.0209454,0.0014,0.0014,0.0014,0.162862,0.0014,0.6633941999999999,2.61e-05,1.695e-02,2.557e-09
1,1,258,1,30,707,1,1,8,1000,2.8653e-11,0.0014,0.0014,0.2197986,0.0014,0.0260442,0.6013588,0.0014,0.0014,2.61e-05,1.735e-02,2.413e-09
1,1,1,19,968,1,1,8,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0166964,0.8231566,0.0014,0.0014,0.007348599999999999,2.61e-05,1.686e-02,2.621e-09
1,1,13,1,955,1,1,27,8,1000,2.8653e-11,0.0014,0.0014,0.0115976,0.0014,0.8121092,0.0014,0.0014,0.0234948,2.61e-05,1.697e-02,2.621e-09
1,41,1,1,1,1,810,144,8,1000,2.8653e-11,0.0014,0.035392,0.0014,0.0014,0.0014,0.0014,0.6888882,0.12292140000000001,2.61e-05,1.803e-02,2.558e-09
1,15,1,1,1,867,113,1,8,1000,2.8653e-11,0.0014,0.0132972,0.0014,0.0014,0.0014,0.7373268,0.0965776,0.0014,2.61e-05,1.773e-02,2.562e-09
1,43,834,1,1,118,1,1,8,1000,2.8653e-11,0.0014,0.0370916,0.7092834,0.0014,0.0014,0.1008266,0.0014,0.0014,2.61e-05,1.804e-02,2.429e-09
1,1,1,1,808,1,161,26,8,1000,2.8653e-11,0.0014,0.0014,0.0014,0.0014,0.6871885999999999,0.0014,0.137368,0.022645,2.61e-05,1.862e-02,2.489e-09
